"Day","Solar","Wind","Coal","Nuclear"
2021-06-13,68375.5201978145,50043.8268961414,237390.880932562,10024.1341541943
2021-06-14,75254.0938509548,55055.0005673897,184601.780485029,9990.24841241376
2021-06-15,54637.053741925,39955.8946700602,216427.290152965,10006.0297825998
2021-06-16,111795.243398354,81724.8318598316,227158.392266389,9994.25508076627
2021-06-17,114298.394764264,83525.3185176644,250930.014457437,10001.9980650586
2021-06-18,68203.5107047411,49824.4159237155,318268.544960897,10003.3745421299
2021-06-19,56105.2992954229,40973.873705818,303076.869962789,10010.7790709985
2021-06-20,76615.9837678279,55937.1527536958,264696.922492887,9993.27397579242
2021-06-21,51050.4815881144,37262.2289400534,253892.346367299,10008.1072485898
2021-06-22,53064.5376802418,38723.2288487085,246927.877529272,10002.5203301311
2021-06-23,93147.6083007398,67959.0434690507,262556.890860072,9991.21591667317
2021-06-24,86633.30962577,63194.4599194601,274573.836163246,10009.5055845026
2021-06-25,48275.0598164938,35208.3483932727,304835.758867317,12228.2340905418
2021-06-26,96300.0154725591,70224.4104341912,254869.799761831,9996.44417104595
2021-06-27,66602.1537550013,48562.2848102838,297795.628341516,9980.46550885757
2021-06-28,117504.796880591,85669.3967581777,190328.928436892,10018.9203631227
2021-06-29,105437.148679791,76865.8123381182,204744.18118492,9993.6378472103
2021-06-30,89262.7359682943,65071.2874840914,271314.974413424,10007.7828826264
2021-07-01,94204.1052840394,68671.8667391847,275850.743297566,10005.6539750766
2021-07-02,53178.6610599318,38765.5921646404,314443.013127164,10004.8647403269
2021-07-03,67408.8367749698,49140.1002800348,250483.896409589,10001.1349357684
2021-07-04,105745.137456414,77090.3423809217,126157.010285758,10004.7886068314
2021-07-05,97873.9242903268,71357.0873266436,138162.753466127,9985.13981335754
2021-07-06,65667.4376601521,47880.7460513151,202846.939406455,10021.5604876703
2021-07-07,94608.4442517916,68990.8738547532,244181.677913686,9992.7958159043
2021-07-08,55089.3016866315,40178.1651622592,302514.811986099,9997.39794124481
2021-07-09,80374.670931931,58629.1109353721,259769.192149097,9989.2462649783
2021-07-10,66721.1080147023,48678.6806724524,272089.592211858,9984.60495849558
2021-07-11,92288.8356934102,67346.7038622185,240983.099090685,10002.160052376
2021-07-12,85526.0860153335,62426.2984071835,237871.234730249,9995.84102663911
2021-07-13,53602.9235078067,39135.3706217099,282699.522784805,9990.82756456271
2021-07-14,62722.3903599919,45806.3557883379,300081.148658079,10010.1937092592
2021-07-15,106500.48284955,77801.3374787116,205216.482888212,10011.4011159011
2021-07-16,86806.7641988023,63435.3845838934,203878.234371043,9993.27196545638
2021-07-17,162697.837546299,118935.770550192,68319.7114300679,9994.96106539849
2021-07-18,71653.0692919163,52399.6499323951,221797.347121154,9988.44729982299
2021-07-19,121053.081829789,88560.9957914438,115811.050816846,10010.8666437292
2021-07-20,91782.5503426935,67175.3582005355,176664.298067178,10009.4228659126
2021-07-21,50083.0131119922,36671.9262554474,307559.159346726,10166.8490822667
2021-07-22,70712.4021233104,51801.5126557147,317289.375703874,10000.8172015948
2021-07-23,108649.965508241,79632.4714867667,240892.040256219,10000.2287931709
2021-07-24,73945.626181498,54224.6822863339,246929.950067902,10000.8495734014
2021-07-25,111631.62927172,81904.1453577291,175669.747146274,10001.7972492049
2021-07-26,72502.655711873,53225.1383796896,234011.41718715,10000.0006488032
2021-07-27,85842.3279745329,63054.8948297541,206684.384020947,10006.823772255
2021-07-28,67472.3062368722,49591.5264488521,239694.719261019,9984.80031236076
2021-07-29,77805.826105873,57222.7611083449,210665.611574788,9982.50944103848
2021-07-30,55559.410853965,40888.3192701861,245623.092738417,10013.2652718081
2021-07-31,90024.1580590493,66297.293046439,218403.128224685,10019.5984892724
2021-08-01,112216.015661815,82698.3485140653,187856.107618469,9992.60332215762
2021-08-02,88574.0685632954,65322.6827690263,185429.716548755,10005.7321535889
2021-08-03,38651.2798002936,28526.3945430819,242667.088156811,20515.7743115148
2021-08-04,70943.8799459353,52400.2898283796,270411.154408946,9996.1072238068
2021-08-05,111067.974669004,82101.9570872598,215401.85423743,10002.5818611721
2021-08-06,102514.08728488,75841.0378074708,223173.79632162,10001.4371155705
2021-08-07,75761.3879578674,56096.3824936562,255622.089869185,10012.976443363
2021-08-08,68464.2887614112,50737.3058504129,251384.261169285,9995.15491129214
2021-08-09,70039.5506256421,51950.911530563,229148.506655197,10017.0144382252
2021-08-10,65117.1530322448,48343.9235616252,238206.737463389,10010.0078080374
2021-08-11,72785.0630570731,54087.3331822616,268652.339507079,9994.22020989129
2021-08-12,92288.8413171378,68646.6678677355,237204.176393625,10006.6525627851
2021-08-13,65471.7228730568,48747.3646688019,246466.223984338,10007.4913821793
2021-08-14,95175.0182764138,70934.5124391111,200017.826086967,9995.94477521778
2021-08-15,84658.1254016941,63161.2406406092,207860.616523182,9984.91262595924
2021-08-16,57314.4291267526,42805.8866867591,217599.445495058,10006.007839704
2021-08-17,139546.579276661,104334.124945551,105549.848732465,9997.69815312752
2021-08-18,78303.6100755259,58609.3299454852,265816.070673484,9996.73381463695
2021-08-19,45944.7543143445,34427.7644188008,314604.417060741,13513.4628960633
2021-08-20,115418.891907621,86586.0312891533,230540.007685578,9991.7491572265
2021-08-21,72628.9003333763,54549.2232246937,278314.318200692,10003.0686545364
2021-08-22,78527.0423281023,59049.5554167387,276430.899741016,9987.64528237881
2021-08-23,70185.4590039276,52841.2331850458,272363.769291945,10001.4456676545
2021-08-24,84016.807213339,63333.0636512352,234926.758034474,10004.5388132259
2021-08-25,83472.6600297804,63002.4172313034,281082.369796788,9980.23154412741
2021-08-26,72065.3770229106,54462.5995550211,290330.948876028,9999.2469788001
2021-08-27,100808.725641048,76284.9171460715,258477.999855855,10003.0672340878
2021-08-28,110321.941740802,83595.2120979989,223219.286685318,9995.73306061916
2021-08-29,92167.5383993229,69933.7065668035,237564.880082736,10009.8868463081
2021-08-30,99595.075934376,75673.8051011936,216387.663662156,9989.00668946551
2021-08-31,152232.664349196,115830.99619912,94952.2704869997,9997.47167961095
2021-09-01,121326.886183116,92447.1059968199,174125.050564923,9990.14992442615
2021-09-02,100373.017001467,76591.8670140069,245407.272132494,9980.68851062633
2021-09-03,63576.0155844421,48584.582236297,293651.54077601,9983.59107355285
2021-09-04,81847.3779876917,62641.1181174649,281652.940786173,9991.01868996852
2021-09-05,58335.0373693833,44714.0331825396,327785.880191321,10002.0490288896
2021-09-06,72110.3520583664,55358.1643850313,246032.388308222,10002.1761862799
2021-09-07,56646.9132991191,43555.2065368992,214999.291859455,9994.59504637859
2021-09-08,42467.784562626,32704.9321250752,261671.407869281,15183.9583247242
2021-09-09,81529.6558069366,62888.1945174298,233917.222551975,10007.2266279052
2021-09-10,144126.089461875,111354.055548638,137586.771995487,9991.4038636235
2021-09-11,97113.9452135654,75156.2310037358,205597.663947082,10007.3190885922
2021-09-12,53962.4342126303,41831.6430506363,229152.641554731,10006.9348421609
2021-09-13,49730.8269412913,38617.0503176585,205132.44951763,9991.9166543945
2021-09-14,88445.3641361458,68798.4323933011,132658.414641514,10009.8792087699
2021-09-15,73044.7346645336,56918.3700191034,205565.25131957,10005.6418533707
2021-09-16,86571.8749429833,67578.7953080679,189223.34752036,10014.6737392623
2021-09-17,87914.9738459937,68750.6112168511,184055.186408828,10006.2831087774
2021-09-18,134628.496998915,105472.878869517,101340.929978066,10034.2485858962
2021-09-19,57540.066793336,45162.1125671717,226066.421376564,10018.0733578802
2021-09-20,84701.0941169226,66604.4089821453,171096.820005904,10009.4095927482
2021-09-21,35558.5605671609,28014.1972482201,229439.943692354,20656.2116307109
2021-09-22,57660.3068955069,45513.578583013,222256.043008251,10001.2053249018
2021-09-23,44955.1671393665,35553.6048272686,241759.826955757,11370.4728366627
2021-09-24,70422.4603141355,55803.9789121381,212553.752341683,9998.03821783773
2021-09-25,40298.8409729842,31996.7911026998,254679.696466384,16003.201608023
2021-09-26,72716.745156712,57851.9686156029,216451.305086473,9983.55991709955
2021-09-27,117055.009592871,93315.4360294447,105363.560303899,10022.3748007165
2021-09-28,142769.036310938,114047.878934315,42438.2422166056,10008.798626321
2021-09-29,59721.6687190953,47806.2562901666,241467.519710471,10014.0784564659
2021-09-30,67910.6822892245,54475.3989823562,221963.008226865,9989.18520907607
2021-10-01,176498.804919397,141880.76404416,7516.67931418587,10013.1484998315
2021-10-02,61386.137503748,49451.7164261856,236103.63353614,9994.56594929653
2021-10-03,93405.5181291563,75408.9317968206,177719.511427192,10001.5852693027
2021-10-04,80848.3587396438,65413.9727173587,157448.113556836,10012.7606148554
2021-10-05,77242.4074484438,62634.5614481213,164140.502091965,10013.0133365015
2021-10-06,98390.5756641875,79961.4227396236,166141.868173535,9995.32903991136
2021-10-07,99377.1129782935,80945.3671337599,166415.314957579,10004.8511500787
2021-10-08,86358.7044313266,70501.7954704152,176950.108969861,10008.2859544539
2021-10-09,72302.4329837263,59162.3238555617,208754.218142493,10005.2218473833
2021-10-10,88437.5620961976,72533.2493719834,178543.128464742,10006.3988928237
2021-10-11,83379.4752110131,68545.2524405704,154261.205598097,9996.74736321735
2021-10-12,75039.2686040656,61835.0116958294,163244.965714239,10017.3555045739
2021-10-13,106874.463086699,88278.9585406664,149522.414789473,9995.27915359502
2021-10-14,56268.4044687463,46590.2468108758,237375.086319276,10006.5276214006
2021-10-15,87224.6504232553,72397.9961321153,182175.20433309,9976.15094058649
2021-10-16,50816.3292231019,42282.165772456,237093.352086785,10003.5699928241
2021-10-17,48870.200844678,40763.7753566711,233469.112588408,10013.1073317425
2021-10-18,67358.599691974,56326.0592542088,183523.704966052,9992.51830853703
2021-10-19,48219.4008106983,40423.4945651638,206467.777993473,9997.81886134289
2021-10-20,80020.929384553,67254.4516520013,212118.475078822,9998.02837692883
2021-10-21,58995.3444929031,49710.741564987,240219.381768764,9999.22531623051
2021-10-22,64114.1659812449,54164.0578510792,241975.567609164,10003.1955206353
2021-10-23,84141.2999113933,71269.0112020097,204620.897511107,10012.2279067134
2021-10-24,39624.6544270584,33651.2291404214,259193.94394006,13900.1214542517
2021-10-25,69572.5899199325,59241.6483630338,190638.00558069,10009.6110877103
2021-10-26,111473.151890645,95174.8798211396,93075.9994609035,9997.91268347196
2021-10-27,56106.5121726868,48032.808104008,239325.060232226,9996.55562309425
2021-10-28,86676.6558906391,74406.185365312,185622.199806096,9987.5046664882
2021-10-29,73960.2467131248,63664.4439958574,203966.187096484,10001.0941323122
2021-10-30,61924.2101667478,53451.5474511429,241898.107536535,9992.01890415705
2021-10-31,59972.322527366,51911.2352746415,255134.053137704,9995.20683096307
2021-11-01,69749.8948207785,60544.431065428,230685.840043658,10022.313602327
2021-11-02,53306.0529778521,46402.0067489768,256995.16352943,9980.41572420211
2021-11-03,93368.7305676148,81508.087222173,212313.3571237,9996.38306734612
2021-11-04,71356.803638755,62471.6598302831,227127.001918553,10000.7394394702
2021-11-05,49374.4568490944,43351.8639224358,245637.7109413,9986.95563274595
2021-11-06,45333.8534588622,39920.4309798662,258135.16259025,9994.87215098615
2021-11-07,64636.5533829708,57085.6891311958,254092.874228561,9990.17169447749
2021-11-08,79750.0117431994,70642.4242303335,216391.585968109,10004.6028819141
2021-11-09,68551.9036942803,60904.5058529202,204185.009004384,10001.891342572
2021-11-10,46220.222347886,41187.5785113478,269512.51266346,10001.5982397154
2021-11-11,69587.4160055323,62198.2978087328,232569.798322957,10015.7419668008
2021-11-12,78186.6648871763,70097.615789895,237300.139411943,9998.90054872657
2021-11-13,45975.7103129346,41345.7579524268,311202.074855691,9981.14476351992
2021-11-14,39894.7805897704,35988.1646593762,332097.04771671,11221.5769380213
2021-11-15,73494.4456602307,66504.0926984326,275293.217377094,10007.5683127862
2021-11-16,83941.9584724911,76196.0202898568,229498.603410469,10000.9605823645
2021-11-17,46433.4759741742,42281.7345738533,321317.763524891,10004.4810944609
2021-11-18,44557.6478287548,40702.5208469657,380524.609380386,10011.8071235424
2021-11-19,50211.7927512751,46014.1328302449,365269.005703032,9989.67251924856
2021-11-20,166496.42607136,153068.517163103,119070.155198205,9990.22497333921
2021-11-21,53125.4852509644,48999.1182616088,336659.098465383,9993.59687324965
2021-11-22,66376.3892485253,61420.3508422786,284398.670817642,9998.45052509587
2021-11-23,38702.252357756,35929.9910390597,264547.706926988,11040.7656628067
2021-11-24,82302.0621261859,76658.9094916435,202626.972014476,10005.5940414779
2021-11-25,59468.1020860292,55574.5388721009,271947.431475498,9990.2533446249
2021-11-26,65769.6437462242,61668.8615856071,280527.215297677,10000.1589659906
2021-11-27,73535.1365864473,69181.9413730858,228536.232927389,10006.2536918264
2021-11-28,86773.7456748843,81912.8989939615,224624.542161435,10003.1691906148
2021-11-29,50360.1551874407,47700.8145463818,264319.477969838,10027.088195964
2021-11-30,65690.1935651093,62434.2208033978,201188.751427155,9995.51536375048
2021-12-01,102111.107186964,97383.8981907015,185170.482002527,10005.6606685167
2021-12-02,81850.7904098764,78331.7121485529,268897.046420457,9995.96388375052
2021-12-03,88758.9977217118,85238.5825557648,240245.387575697,10014.6235430111
2021-12-04,44471.3786218545,42857.0215202564,324506.007506667,10007.9995644762
2021-12-05,42342.2663533278,40948.8289923264,304327.739874682,10010.5742316182
2021-12-06,60461.0797020027,58678.3197489854,251619.087458002,10006.7542476876
2021-12-07,59797.2271611121,58240.5604430331,258398.659344264,9984.60870211838
2021-12-08,57659.5174652039,56359.4221490261,312431.857447626,9989.07582316918
2021-12-09,55210.3918701762,54159.6239240152,307412.116294348,9993.52739347812
2021-12-10,47413.6897870965,46679.4847213477,328966.477805781,10002.843714858
2021-12-11,31433.1443513138,31058.8788290074,346309.560403543,19897.2980016304
2021-12-12,102524.590943751,101673.962760237,249237.940307299,9986.88382737151
2021-12-13,62655.7129645217,62364.0339904762,280152.870627859,9978.80010727124
2021-12-14,72824.4776835402,72752.9702597339,237580.733016756,10003.7469439999
2021-12-15,38346.9937792453,38451.4266085683,302589.875232339,10001.292655874
2021-12-16,54398.9988002759,54750.4545552243,291010.893765509,10009.3396538955
2021-12-17,112657.992141904,113810.509371619,203618.464891217,10004.5773651532
2021-12-18,33496.1820097817,33966.2029796868,344367.352442063,14620.6355351817
2021-12-19,69565.7400869826,70808.6270040833,302191.87882374,9998.95956623146
2021-12-20,62920.8923757074,64288.3661352041,289842.268318343,9991.01379615339
2021-12-21,46258.23265333,47443.9593118134,286905.730255504,9979.33686979737
2021-12-22,42991.1903177516,44262.2304000003,315169.12314453,10003.9311002391
2021-12-23,50110.1174632135,51790.3305358983,271154.064237514,10004.0620522797
2021-12-24,43327.8105857515,44953.8490096825,225079.14349922,10006.6807454859
2021-12-25,62003.6045462402,64580.48888032,194974.576315747,9977.37323085964
2021-12-26,30007.8055597874,31376.9113676814,266419.701451164,17156.6473436006
2021-12-27,29028.3200820927,30471.6986996391,250372.299846019,17968.6234245152
2021-12-28,52245.331801746,55058.9899603674,228042.796210632,10000.1933777476
2021-12-29,58371.6713411545,61758.3909872183,274343.409040435,9998.60322501932
2021-12-30,53443.5236338581,56768.7149735686,307752.968445288,9986.40943054411
2021-12-31,56080.7097832446,59807.3534043223,316658.117902226,10004.5435222567
2022-01-01,44244.0854871718,46545.4033655035,299764.702613194,9983.61157991058
2022-01-02,75007.7942816774,78628.307679791,244348.639685847,9978.78857344072
2022-01-03,52631.9705694529,54976.7239249413,257992.225745974,10015.0964676457
2022-01-04,45081.1713848485,46923.1237902364,241106.173736395,10000.1693033636
2022-01-05,69530.4722337107,72116.6058874598,314682.938436775,10009.5116908248
2022-01-06,46923.3707640768,48497.9771746097,361427.998579383,10003.4233166189
2022-01-07,63687.4922395361,65594.7240787453,382972.309310555,9987.68196987427
2022-01-08,49675.6314292201,50985.2531101428,440953.064921133,9999.00444964697
2022-01-09,47848.7327198359,48940.0260301624,383372.75022267,10000.8812246409
2022-01-10,68813.8220407708,70140.3977562831,356507.430911807,9998.00400775732
2022-01-11,108695.901956356,110410.603412393,239396.016327096,9994.34282915915
2022-01-12,46400.924851875,46971.6332485075,330273.560458876,9995.029318675
2022-01-13,43384.1874907474,43768.1620672448,355944.581864393,9997.51975164695
2022-01-14,45625.3516714786,45873.0219130777,369509.577758477,9993.96896147727
2022-01-15,46123.8411110694,46217.6015088479,355225.845008726,9989.31991895515
2022-01-16,44784.2767357936,44724.4386063485,334303.870748195,10009.5283748106
2022-01-17,38949.0076614645,38766.7837093049,304896.598151419,12205.5096456997
2022-01-18,51379.113389945,50968.3672904649,264199.802571811,10004.300037803
2022-01-19,45739.7648173752,45223.6428459618,303630.195973186,9996.17964310463
2022-01-20,68224.3378920852,67231.880197471,281204.584276623,9991.14693170382
2022-01-21,87484.6594406001,85928.8523313819,240367.849504914,10003.1387380911
2022-01-22,95779.4739810641,93768.6475248788,249063.544012775,10005.1120799357
2022-01-23,57396.508625329,56008.7333131727,310556.620923871,10010.8352110289
2022-01-24,50304.7645101615,48929.5802771235,294932.441824415,10010.1215300108
2022-01-25,59305.2169222631,57498.2249842359,267169.693478798,10012.5071216116
2022-01-26,96797.5471741335,93547.4997706919,266658.795422301,9996.94554538253
2022-01-27,73480.121803327,70786.6183432781,330638.996279785,9992.6995420447
2022-01-28,71273.2620642868,68442.9343333631,336677.830582333,9979.78189250541
2022-01-29,76423.7856484613,73157.4375605255,306192.729046032,10002.9583569601
2022-01-30,115781.619485587,110485.383339844,233062.120244595,9994.60596219819
2022-01-31,76865.5879323643,73120.606996667,292415.961778224,10004.4357311454
2022-02-01,83242.4575999018,78941.0247609831,240851.363158198,10006.2757531858
2022-02-02,62584.2549145316,59167.1202335391,316752.009516531,10006.8288821492
2022-02-03,59384.7879767219,55970.0282751013,346365.101489363,9985.65829911549
2022-02-04,76251.5136114007,71647.5407973193,288180.197243048,9995.59784496291
2022-02-05,75398.8936336866,70631.4091319726,319510.751234052,10003.7945383299
2022-02-06,77134.036876657,72038.8301815391,336365.69012302,9997.77299111236
2022-02-07,74844.7899470761,69691.131069664,249809.356676798,10009.8567856661
2022-02-08,66326.9918867673,61575.6894898839,221464.36341951,9997.84437533726
2022-02-09,52483.4290190956,48579.3791744152,288258.573251769,10000.9558685726
2022-02-10,134358.211834996,123997.383347053,199427.160681569,9988.93164810858
2022-02-11,61530.0170576892,56618.9349797513,318226.17500666,10012.3858379926
2022-02-12,59630.6403565245,54711.4636281011,337034.285837783,9992.16544501643
2022-02-13,47200.6152609545,43181.5870070106,378841.037227267,10009.8871333577
2022-02-14,75828.077798553,69172.1033894735,310695.479071793,10005.0787340572
2022-02-15,88715.7138846765,80697.3794188346,340262.434807694,10009.734107639
2022-02-16,34859.7371490142,31619.0572407646,422880.644355272,27760.2883080467
2022-02-17,88928.340687211,80433.8659768879,347885.557952482,9980.16456902895
2022-02-18,90181.6162380014,81338.9878147463,357320.539441301,9993.98547770711
2022-02-19,33570.6077963124,30194.6520835449,447821.330035431,32390.2882997225
2022-02-20,88723.2322871527,79580.446218147,403872.433770263,10004.9394948056
2022-02-21,53235.1992169304,47618.3377297628,357770.49792784,9987.7873131105
2022-02-22,56105.3516694518,50048.8545496223,297943.453384618,9998.79665743113
2022-02-23,112158.621633419,99780.3967404347,281391.850645564,9998.62350693305
2022-02-24,85320.755157654,75700.403683615,362977.222494997,9998.23518980111
2022-02-25,82253.4965715942,72784.1938407462,312149.826818169,9995.31748337766
2022-02-26,69878.2941395934,61669.7933513703,334423.28246803,10005.609739262
2022-02-27,124218.608264329,109338.387622288,264401.11471762,10012.0836128248
2022-02-28,73712.6886875332,64713.1304410025,317124.523678225,9986.21246299019
2022-03-01,99165.1271050769,86832.3688545535,240697.547093054,10000.4989799294
2022-03-02,78912.0469693583,68920.258897315,283834.762965715,9985.01569201624
2022-03-03,85520.9131265474,74501.5409999126,284851.013213803,9996.79848271414
2022-03-04,95370.2075253726,82871.1632522977,242974.270324484,10005.8630496261
2022-03-05,86362.7728579465,74855.4689968925,304342.329809644,10015.1609455436
2022-03-06,74223.5977103333,64173.2010951844,344556.722954944,10010.6457592327
2022-03-07,50283.8051169667,43367.3712433403,305772.608344177,10002.2188698055
2022-03-08,62707.4720389017,53949.3302488075,223411.152106682,10001.0600458219
2022-03-09,138435.479913615,118810.422037455,125208.155546006,10004.4009274733
2022-03-10,45487.2718572932,38944.4851232705,280409.835780402,11792.0820285118
2022-03-11,67748.9686390962,57865.0481205492,236055.972516018,9997.1987063252
2022-03-12,85649.239939074,72979.910321125,217458.976844028,9999.1204863755
2022-03-13,64446.3867186743,54783.9339099262,249234.960432377,10006.7029947633
2022-03-14,92465.2686208638,78418.1830607898,168174.726219076,9986.59734127563
2022-03-15,84944.0011234746,71872.5477563597,167358.088958688,10011.8381630588
2022-03-16,86329.5647261395,72877.047907278,199383.129792379,10015.5125354432
2022-03-17,76586.2930921185,64504.7790055799,211973.717760952,9992.13216630611
2022-03-18,91663.8743606275,77029.5603527169,220974.440048855,10010.52665311
2022-03-19,164765.10776755,138150.222163848,84745.13425166,10004.4142321026
2022-03-20,56592.3773093373,47345.6619030842,267207.489288101,9991.75890645752
2022-03-21,71399.7304378144,59602.3714872399,197437.470730289,10011.2927035519
2022-03-22,78086.9400191822,65042.7511850557,183091.226755827,9989.08701685839
2022-03-23,54325.4721161082,45152.9751983331,269067.303473792,9992.05380706114
2022-03-24,60507.2335363568,50183.5493431064,261678.300149112,9998.87805928722
2022-03-25,76514.7555596147,63325.6059871627,220743.014647791,9986.07882891778
2022-03-26,57733.3320901171,47681.4821988948,244291.260104656,9999.4855023436
2022-03-27,85395.3835046727,70380.9912708255,231505.519609821,9990.12282406876
2022-03-28,81272.5856898338,66845.4481096069,246386.667546642,9995.94261946508
2022-03-29,73622.3372958249,60430.0657902172,243157.534255024,10009.697292139
2022-03-30,76899.6164010482,62992.999252647,225240.621045279,9988.75313387757
2022-03-31,51754.1019327919,42310.3379701695,251869.41714324,10016.5621303438
2022-04-01,109095.445030325,89012.4820745014,162268.915631742,9993.65404177871
2022-04-02,100813.083996086,82094.252726462,173095.728026125,10022.3694979337
2022-04-03,55381.3130915755,45011.1035441496,207705.454607887,10005.4407918459
2022-04-04,78953.2858958674,64046.616483758,166522.912033497,9982.53278352886
2022-04-05,69113.4498170932,55958.6395757981,178965.891216734,10020.4603731323
2022-04-06,70784.0046711338,57204.1236626905,212288.498767195,10014.6769893781
2022-04-07,86064.2243010165,69424.3058343132,192096.157875214,9995.89127034421
2022-04-08,60927.13363336,49057.4957684182,223614.17516316,10002.487656553
2022-04-09,103101.343827014,82865.5024328908,161649.026848473,10012.3209284785
2022-04-10,57501.7201361156,46133.2633602289,215808.648398689,9983.44327740052
2022-04-11,110045.156019141,88132.7383506489,103703.302939077,10005.7932144251
2022-04-12,95631.1248842089,76455.3178484914,126758.548301745,10020.9457361023
2022-04-13,85870.2722578381,68533.4336204901,179988.998903865,10000.7288052539
2022-04-14,78229.4108004834,62328.9851563483,186740.046515347,9976.29273076912
2022-04-15,104308.06358331,82967.377500693,147796.66579749,10008.5570831159
2022-04-16,83075.839486893,65969.4479252288,187354.47915434,10004.4410657741
2022-04-17,136747.67730927,108411.626171081,83358.8677731873,10009.4897068
2022-04-18,71811.1222628394,56838.7569128992,167748.096401892,9995.25505048389
2022-04-19,69488.0132197187,54912.2053116294,161666.515293109,10013.9891043308
2022-04-20,77024.652772142,60772.0742808693,189418.007438427,9990.28429604932
2022-04-21,128228.726829441,101014.601732341,103686.102063314,9992.5801469646
2022-04-22,68179.0784558393,53627.0208377424,218238.998592806,10003.8694340466
2022-04-23,86112.644081407,67630.4690882668,197929.346793703,10008.2383076074
2022-04-24,73616.3855469303,57730.0744288687,209888.641225343,9991.89984579429
2022-04-25,54085.7825937221,42351.8246262382,210639.787157569,10004.8385736771
2022-04-26,70903.3978363919,55440.4405605934,174153.044234559,10004.940179715
2022-04-27,73017.5688176086,57012.0759897056,210949.282779438,9996.45294777864
2022-04-28,121363.41456754,94627.2867139888,128896.078948582,10000.8448944698
2022-04-29,129101.583272597,100521.40327804,105832.843522758,10004.2475911371
2022-04-30,58120.2851692546,45192.082154924,219443.909111279,10004.489480794
2022-05-01,67171.669343506,52160.0105355822,206908.297804543,9986.3724350236
2022-05-02,62149.0215477273,48196.1136267063,183104.595141504,10008.3637533158
2022-05-03,60769.0933839978,47064.7724728152,175712.684411963,9996.25032303939
2022-05-04,136528.439239615,105604.179897725,94761.0934097615,10006.6664965796
2022-05-05,51181.529475709,39538.9670679374,245557.078547573,10953.2541161809
2022-05-06,73695.3117658172,56861.1060625425,224727.667696192,10005.8164452373
2022-05-07,62892.5083466733,48467.1022541633,248751.07405564,10003.2830398632
2022-05-08,90052.7421079818,69314.9788521068,219945.873311631,10019.1931472056
2022-05-09,161197.524210944,123930.97306053,56231.216728865,9990.94337312012
2022-05-10,75125.717429528,57691.3621967134,201772.157862258,10004.2994204052
2022-05-11,95610.9981817278,73339.8500368906,220826.541226528,10001.9154024067
2022-05-12,114684.076928339,87872.8340974049,156128.66227214,9987.58647193818
2022-05-13,78039.2284558759,59730.0898512844,193285.435488053,10008.3413399726
2022-05-14,48793.3097454207,37305.9858238436,229518.308545436,13123.1319757543
2022-05-15,100623.82286217,76853.9959365293,165056.608164173,9993.03292529844
2022-05-16,88246.9174183024,67332.0662626367,170680.860642242,10007.4711134786
2022-05-17,72145.0511235636,54991.4368190052,203490.968737419,10007.0883807424
2022-05-18,83475.8364344037,63565.9868930495,240133.593726309,10002.9525285934
2022-05-19,91678.5014060481,69745.531358064,198719.063215046,10007.4873399369
2022-05-20,109847.016787924,83489.4103810275,142276.003341205,9999.32600852419
2022-05-21,103343.46003034,78474.7160540352,150683.229104748,10004.8743981735
2022-05-22,107336.400653868,81434.1930308797,140403.980320007,10012.8025119949
2022-05-23,126097.602980366,95584.8372267235,68888.3417388775,10016.598869684
2022-05-24,50101.2940377676,37945.730310295,196708.898029257,12128.4754316235
2022-05-25,104856.516665424,79350.6695079097,138813.607665237,9992.68346985581
2022-05-26,58187.2770952197,43998.0877335339,265657.832326956,9997.80813026137
2022-05-27,74271.9571057465,56116.5078749723,249232.985045473,9998.843560597
2022-05-28,88585.1958092402,66880.0099396374,229612.776850625,9997.58864310234
2022-05-29,75829.251247903,57207.2101362602,252492.728914866,9987.00362734548
2022-05-30,73293.2009258602,55254.2802166563,229157.73584959,10002.4151712418
2022-05-31,65054.8868815036,49009.4485533553,208151.434753425,9996.91644905638
2022-06-01,107627.074884071,81026.7650175527,152128.271664099,9987.79160829525
2022-06-02,84465.1423919789,63547.8669527964,186159.35605411,9992.19817092284
2022-06-03,86596.5127771395,65110.3131480894,185248.761040296,9990.68296278671
2022-06-04,78987.7366331371,59353.2356853094,223885.728944967,10003.4523943309
2022-06-05,74077.4013932536,55630.7928728573,246066.498271362,10016.6214484676
2022-06-06,136973.798490539,102806.653736082,91461.1631772144,10003.7325089688
2022-06-07,114666.468939652,86016.9048675423,135123.666713016,9981.00560797099
2022-06-08,39006.2303639854,29245.1894820766,284182.686004473,25810.9282639397
2022-06-09,50715.6087817587,38005.340393192,261591.194650704,12761.0336676241
2022-06-10,47916.2870555093,35890.3842801518,288356.782405341,15835.2399269446
2022-06-11,69010.9990234962,51667.1700742547,296351.189516187,10002.9396990089
2022-06-12,117511.326291639,87940.097691422,220933.867194417,10008.4148081461
2022-06-13,56342.5024247334,42146.7071846849,272094.593767684,10007.5333773517
2022-06-14,73345.2939182717,54844.050463341,249928.507262806,9992.35356938476
2022-06-15,114543.004549869,85617.9923517752,243510.198138814,9997.8276179303
2022-06-16,101928.961123931,76162.7679330824,258017.690762221,10005.6153292927
2022-06-17,90970.0748571983,67951.927139399,236900.966253701,9987.40755215066
2022-06-18,67910.8674701381,50711.9210642708,292662.088361142,9997.14605078084
2022-06-19,63433.3231032616,47354.9369055293,269944.515791988,10001.9901680436
